Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate
18,MTT 250,2597193399,2023-03-15T08:10:24Z,1616900225,300.0,1,1070.0,2d,5c,Kd,,,0,6,2,0,5,Player6_AwPh200,48485.0,45.31308411214953,Check,0.0,0,,,,,BB,20,,1,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,,14.29,28.57,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
37,MTT 250,2597193399,2023-03-15T08:10:59Z,1616900508,300.0,0,1070.0,,,,,,1,5,1,0,4,Player5_AwPh200,93710.0,87.57943925233644,Fold,0.0,0,,,,,BTN,16,,2,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,20.0,10.0,10.0,50.0,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,0.0
34,MTT 250,2597193399,2023-03-15T08:10:59Z,1616900508,300.0,0,770.0,,,,,,0,2,1,1,1,Player2_AwPh200,149890.0,194.66233766233765,Fold,0.0,0,,,,,MP2,18,Fold,2,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,28.57,14.29,57.14,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
63,MTT 250,2597193399,2023-03-15T08:11:37Z,1616900833,300.0,1,12976.0,8h,As,5h,,,0,2,2,0,1,Player2_AwPh200,148822.0,11.469019728729963,Call,6488.0,0,,,,,MP1,18,,5,2,-1.0,NoRaiser,0.3333333333333333,0.0,Deep,Neutral,Medium,10.0,,60.0,30.0,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
62,MTT 250,2597193399,2023-03-15T08:11:37Z,1616900833,300.0,1,6488.0,8h,As,5h,,,0,8,2,1,7,Player8_AwPh200,50396.0,7.767570900123305,Bet,6488.0,0,,,,,BB,23,Call,5,8,8.0,Self,0.5,6488.0,Deep,Neutral,Medium,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
53,MTT 250,2597193399,2023-03-15T08:11:37Z,1616900833,300.0,0,770.0,,,,,,0,1,1,2,0,Player1_AwPh200,73017.0,94.82727272727273,Fold,0.0,0,,,,,EP3,22,CallBet,5,-1,8.0,Before,0.0,6488.0,Deep,Neutral,Medium,16.67,,33.33,33.33,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,16.67
73,MTT 250,2597193399,2023-03-15T08:11:37Z,1616900833,300.0,4,38928.0,8h,As,5h,5c,Tc,0,8,6,3,7,Player8_AwPh200,34176.0,0.8779284833538841,Shows Cards,0.0,0,7s,Js,0.0,,BB,23,CallBetFold,5,8,8.0,Self,0.0,0.0,Deep,Neutral,Medium,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
56,MTT 250,2597193399,2023-03-15T08:11:37Z,1616900833,300.0,0,1798.0,,,,,,0,4,1,4,3,Player4_AwPh200,51526.0,28.657397107897665,Call,1028.0,0,,,,,MP3,19,CallBetFoldShows Cards,5,4,8.0,Before,0.3637650389242746,0.0,Deep,Neutral,Medium,,,33.33,66.67,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
91,MTT 250,2597193399,2023-03-15T08:12:46Z,1616901408,300.0,0,1820.0,,,,,,0,1,1,0,0,Player1_AwPh200,72677.0,39.932417582417585,Call,300.0,0,,,,,BB,22,,4,8,-1.0,NoRaiser,0.14150943396226415,0.0,Deep,Neutral,Medium,5.56,5.56,27.78,38.89,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,0.0
85,MTT 250,2597193399,2023-03-15T08:12:46Z,1616901408,300.0,0,1370.0,,,,,,0,3,1,1,2,Player3_AwPh200,49540.0,36.160583941605836,Fold,0.0,0,,,,,MP1,17,Call,4,2,-1.0,NoRaiser,0.0,300.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,5.56
92,MTT 250,2597193399,2023-03-15T08:12:46Z,1616901408,300.0,1,2120.0,9s,4h,8d,,,0,8,2,2,7,Player8_AwPh200,33536.0,15.818867924528302,Bet,1060.0,0,,,,,SB,23,CallFold,4,7,7.0,Self,0.3333333333333333,0.0,Deep,Rainbow,Low,22.22,,44.44,11.11,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
84,MTT 250,2597193399,2023-03-15T08:12:46Z,1616901408,300.0,0,770.0,,,,,,0,2,1,3,1,Player2_AwPh200,171490.0,222.71428571428572,Raise,600.0,0,,,,,EP3,18,CallFoldBet,4,-1,-1.0,NoRaiser,0.43795620437956206,1060.0,Deep,Neutral,Medium,25.0,25.0,25.0,25.0,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
120,MTT 250,2597193399,2023-03-15T08:13:20Z,1616901680,300.0,1,2420.0,7h,Jc,Ts,,,0,7,2,0,6,Player7_AwPh200,61671.0,25.48388429752066,Check,0.0,0,,,,,CO,21,,4,5,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,5.26,5.26,26.32,26.32,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,15.79
119,MTT 250,2597193399,2023-03-15T08:13:20Z,1616901680,300.0,1,2420.0,7h,Jc,Ts,,,0,1,2,1,0,Player1_AwPh200,81277.0,33.58553719008265,Check,0.0,0,,,,,SB,22,Check,4,7,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,8.33,,33.33,16.67,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,8.33
111,MTT 250,2597193399,2023-03-15T08:13:20Z,1616901680,300.0,0,770.0,,,,,,0,3,1,2,2,Player3_AwPh200,49500.0,64.28571428571429,Fold,0.0,0,,,,,EP3,17,CheckCheck,4,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,11.11,,77.78,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
123,MTT 250,2597193399,2023-03-15T08:13:20Z,1616901680,300.0,1,3630.0,7h,Jc,Ts,,,0,7,3,3,6,Player7_AwPh200,61671.0,16.989256198347107,Fold,0.0,0,,,,,CO,21,CheckCheckFold,4,5,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,5.26,5.26,26.32,26.32,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,15.79
144,MTT 250,2597193399,2023-03-15T08:14:11Z,1616902116,300.0,1,1520.0,9c,4h,4s,,,0,3,2,0,2,Player3_AwPh200,49160.0,32.3421052631579,Check,0.0,0,,,,,BB,17,,3,8,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,,,29.41,5.88,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
153,MTT 250,2597193399,2023-03-15T08:14:11Z,1616902116,300.0,3,30400.0,9c,4h,4s,Td,5c,0,5,5,1,4,Player5_AwPh200,85382.0,2.8086184210526315,Call,15200.0,0,,,,,MP1,16,Check,3,2,-1.0,NoRaiser,0.3333333333333333,0.0,Deep,Neutral,Medium,6.67,20.0,6.67,46.67,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,6.67
155,MTT 250,2597193399,2023-03-15T08:14:11Z,1616902116,300.0,4,45600.0,9c,4h,4s,Td,5c,0,5,6,2,4,Player5_AwPh200,70182.0,1.539078947368421,Mucks Cards,0.0,0,,,0.0,,MP1,16,CheckCall,3,2,-1.0,NoRaiser,0.0,15200.0,Deep,Neutral,Medium,6.67,20.0,6.67,46.67,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,6.67
166,MTT 250,2597193399,2023-03-15T08:15:06Z,1616902566,300.0,0,770.0,,,,,,0,5,1,0,4,Player5_AwPh200,70142.0,91.0935064935065,Fold,0.0,0,,,,,EP3,16,,3,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,20.0,,40.0,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,0.0
179,MTT 250,2597193399,2023-03-15T08:15:06Z,1616902566,300.0,1,7964.0,Ks,6s,Qh,,,0,6,4,1,5,Player6_AwPh200,45964.0,5.771471622300352,Fold,0.0,0,,,,,MP1,20,Fold,3,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,12.5,87.5,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
169,MTT 250,2597193399,2023-03-15T08:15:06Z,1616902566,300.0,0,2023.0,,,,,,0,8,1,2,7,Player8_AwPh200,27516.0,13.601581809194267,Call,953.0,0,,,,,MP3,23,FoldFold,3,4,-1.0,NoRaiser,0.32022849462365593,0.0,Deep,Neutral,Medium,14.29,,42.86,35.71,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
200,MTT 250,2597193399,2023-03-15T08:15:50Z,1616902905,300.0,0,50300.0,,,,,,0,4,1,0,3,Player4_AwPh200,49848.0,0.991013916500994,Fold,0.0,0,,,,,SB,19,,1,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,,63.64,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
222,MTT 250,2597193399,2023-03-15T08:16:26Z,1616903205,300.0,0,2570.0,,,,,,0,5,1,0,4,Player5_AwPh200,69612.0,27.086381322957198,Fold,0.0,0,,,,,SB,16,,2,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,36.36,18.18,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,9.09
224,MTT 250,2597193399,2023-03-15T08:16:26Z,1616903205,300.0,1,2870.0,8h,Js,6d,,,0,6,2,1,5,Player6_AwPh200,45284.0,15.778397212543554,Check,0.0,0,,,,,BB,20,Fold,2,8,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,14.29,,14.29,28.57,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
250,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,8990.0,,,,,,0,4,2,0,3,Player4_AwPh200,48568.0,5.402447163515017,Fold,0.0,0,,,,,CO,19,,6,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,,14.29,42.86,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,14.29
249,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,7100.0,,,,,,0,2,2,1,1,Player2_AwPh200,192057.0,27.050281690140846,Call,1890.0,0,,,,,MP2,18,Fold,6,3,-1.0,NoRaiser,0.21023359288097887,0.0,Deep,Neutral,Medium,,28.57,14.29,57.14,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
251,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,8990.0,,,,,,0,6,2,2,5,Player6_AwPh200,44644.0,4.965962180200222,Fold,0.0,0,,,,,SB,20,FoldCall,6,7,-1.0,NoRaiser,0.0,1890.0,Deep,Neutral,Medium,,,9.09,36.36,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
257,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,4,126204.0,Ad,3d,7h,Kh,Ts,0,7,6,3,6,Player7_AwPh200,0.0,0.0,Shows Cards,0.0,0,5d,As,1.0,126204.0,BB,21,FoldCallFold,6,8,-1.0,NoRaiser,0.0,0.0,Short,Neutral,Medium,,5.88,29.41,17.65,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,5.88
244,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,1670.0,,,,,,0,4,1,4,3,Player4_AwPh200,49168.0,29.441916167664672,Call,600.0,0,,,,,CO,19,FoldCallFoldShows Cards,6,5,-1.0,NoRaiser,0.2643171806167401,0.0,Deep,Neutral,Medium,14.29,,14.29,42.86,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,14.29
256,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,2,74340.0,Ad,3d,7h,Kh,,0,8,4,5,7,Player8_AwPh200,140687.0,1.892480495022868,Call,51864.0,0,,,,,EP3,23,FoldCallFoldShows CardsCall,6,-1,-1.0,NoRaiser,0.410953694019207,600.0,Deep,Neutral,Medium,,,41.67,50.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
276,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,0,2445.0,,,,,,0,8,1,0,7,Player8_AwPh200,88483.0,36.189366053169735,Call,925.0,0,,,,,BB,23,,5,8,-1.0,NoRaiser,0.2744807121661721,0.0,Deep,Neutral,Medium,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
285,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,2,11612.0,8d,3h,4s,Jc,,0,8,5,1,7,Player8_AwPh200,84362.0,7.265070616603514,Bet,5806.0,0,,,,,BB,23,Call,5,8,8.0,Self,0.3333333333333333,925.0,Deep,Rainbow,Low,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
280,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,1,5220.0,8d,3h,4s,,,0,8,3,2,7,Player8_AwPh200,87558.0,16.773563218390805,Bet,3196.0,0,,,,,BB,23,CallBet,5,8,8.0,Self,0.37975285171102663,5806.0,Deep,Rainbow,Low,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
284,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,2,11612.0,8d,3h,4s,Jc,,0,7,5,3,6,Player7_AwPh200,121743.0,10.484240440923182,Check,0.0,0,,,,,SB,21,CallBetBet,5,7,8.0,Before,0.0,3196.0,Deep,Rainbow,Low,,22.22,,11.11,45.45,15.91,0.4670219853431046,0.250936329588015,0.14407988587731813,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,22.22
287,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,3,17418.0,8d,3h,4s,Jc,,0,8,7,4,7,Player8_AwPh200,78556.0,4.510047077735676,Mucks Cards,0.0,0,,,1.0,11612.0,BB,23,CallBetBetCheck,5,8,8.0,Self,0.0,0.0,Deep,Rainbow,Low,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
304,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,0,4070.0,,,,,,0,8,1,0,7,Player8_AwPh200,95784.0,23.534152334152335,Call,1350.0,0,,,,,SB,23,,4,7,-1.0,NoRaiser,0.24907749077490776,0.0,Deep,Neutral,Medium,22.22,,44.44,11.11,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
299,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,0,770.0,,,,,,0,3,1,1,2,Player3_AwPh200,80811.0,104.94935064935065,Call,300.0,0,,,,,MP1,17,Call,4,2,-1.0,NoRaiser,0.2803738317757009,1350.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,5.56
308,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,1,8130.0,3h,8s,Jc,,,0,4,3,2,3,Player4_AwPh200,46988.0,5.7795817958179585,Call,2710.0,0,,,,,MP2,19,CallCall,4,3,-1.0,NoRaiser,0.25,300.0,Deep,Rainbow,Low,,8.33,25.0,58.33,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,8.33
316,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,4,54200.0,3h,8s,Jc,Kh,8h,0,8,6,3,7,Player8_AwPh200,71399.0,1.3173247232472325,Shows Cards,0.0,0,6c,Th,0.0,,SB,23,CallCallCall,4,7,-1.0,NoRaiser,0.0,2710.0,Deep,Neutral,Medium,22.22,,44.44,11.11,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
350,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,4,22199.0,7c,Jd,8s,4d,8h,0,4,6,0,3,Player4_AwPh200,71770.0,3.233028514797964,Shows Cards,0.0,0,Jc,Tc,0.0,,MP1,19,,5,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.0,,,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
335,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,1,7400.0,7c,Jd,8s,,,0,1,2,1,0,Player1_AwPh200,78947.0,10.668513513513513,Check,0.0,0,,,,,SB,22,Shows Cards,5,7,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,8.33,,33.33,16.67,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,8.33
341,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,1,17266.0,7c,Jd,8s,,,0,2,3,2,1,Player2_AwPh200,188637.0,10.92534460789992,Call,4933.0,0,,,,,BB,18,Shows CardsCheck,5,8,-1.0,NoRaiser,0.2222172169917564,0.0,Deep,Rainbow,Low,,,11.11,33.33,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,11.11
347,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,3,22199.0,7c,Jd,8s,4d,8h,0,4,5,3,3,Player4_AwPh200,71770.0,3.233028514797964,Check,0.0,0,,,,,MP1,19,Shows CardsCheckCall,5,2,-1.0,NoRaiser,0.0,4933.0,Deep,Neutral,Medium,10.0,,,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
344,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,2,22199.0,7c,Jd,8s,4d,,0,4,4,4,3,Player4_AwPh200,71770.0,3.233028514797964,Check,0.0,0,,,,,MP1,19,Shows CardsCheckCallCheck,5,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.0,,,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.013751375137513752,,0.0
369,MTT 250,2597193399,2023-03-15T08:21:52Z,1616905769,400.0,0,13350.0,,,,,,0,5,2,0,4,Player5_AwPh200,66242.0,4.961947565543071,Raise,66242.0,1,,,,,MP1,16,,1,2,2.0,Self,0.8322695748316413,0.0,Deep,Neutral,Medium,6.67,20.0,6.67,46.67,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,6.67
388,MTT 250,2597193399,2023-03-15T08:22:50Z,1616906216,400.0,0,1800.0,,,,,,0,6,1,0,5,Player6_AwPh200,43189.0,23.99388888888889,Fold,0.0,0,,,,,MP1,20,,2,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,12.5,87.5,25.49,3.92,0.15449654112221367,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.023573785950023574,0.47140399700881275,0.0
390,MTT 250,2597193399,2023-03-15T08:22:50Z,1616906216,400.0,0,1800.0,,,,,,0,8,1,1,7,Player8_AwPh200,68099.0,37.83277777777778,Fold,0.0,0,,,,,MP3,23,Fold,2,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,,42.86,35.71,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
414,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,2600.0,,,,,,1,3,1,0,2,Player3_AwPh200,149950.0,57.67307692307692,Fold,0.0,0,,,,,BTN,17,,3,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,15.38,30.77,30.77,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,7.69
411,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,1800.0,,,,,,0,8,1,1,7,Player8_AwPh200,68049.0,37.805,Fold,0.0,0,,,,,MP2,23,Fold,3,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,15.38,15.38,15.38,46.15,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
416,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,2600.0,,,,,,0,5,1,2,4,Player5_AwPh200,206776.0,79.52923076923076,Fold,0.0,0,,,,,BB,16,FoldFold,3,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,9.09,,9.09,54.55,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.05211047420531527,,9.09
440,MTT 250,2597193399,2023-03-15T08:23:59Z,1616906784,400.0,1,4400.0,Kc,Qh,7h,,,0,2,2,0,1,Player2_AwPh200,204303.0,46.4325,Fold,0.0,0,,,,,MP3,18,,1,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,,,87.5,27.03,8.11,0.3006993006993007,0.09173478655767485,1.4975124378109452,200.99999999999997,14827.78,21496.99,600.0,70000.0,0.015715857300015717,,0.0
454,MTT 250,2597193399,2023-03-15T08:24:38Z,1616907074,400.0,0,1000.0,,,,,,0,8,1,0,7,Player8_AwPh200,69749.0,69.749,Call,400.0,0,,,,,EP3,23,,1,-1,-1.0,NoRaiser,0.2857142857142857,0.0,Deep,Neutral,Medium,,,41.67,50.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0
486,MTT 250,2597193399,2023-03-15T08:25:31Z,1616907501,400.0,1,5100.0,Ts,Qh,8h,,,0,1,2,0,0,Player1_AwPh200,169291.0,33.1943137254902,Call,2550.0,0,,,,,MP1,22,,5,2,-1.0,NoRaiser,0.3333333333333333,0.0,Deep,Neutral,Medium,20.0,,60.0,20.0,41.67,8.33,0.2005329780146569,0.22308546059933407,0.6677740863787375,0.009900990099009901,24983.57,32738.31,800.0,85750.0,0.02955519432540269,,0.0
487,MTT 250,2597193399,2023-03-15T08:25:31Z,1616907501,400.0,1,7650.0,Ts,Qh,8h,,,0,3,2,1,1,Player3_AwPh200,149000.0,19.477124183006534,Call,2550.0,0,,,,,MP2,17,Call,5,3,-1.0,NoRaiser,0.25,2550.0,Deep,Neutral,Medium,,,37.5,50.0,37.74,13.21,0.38922820655191553,0.21484653818700927,0.20079920079920077,0.0049751243781094535,66791.25,65600.85,5900.0,202443.0,0.02020610224287735,0.7532904974856429,0.0
485,MTT 250,2597193399,2023-03-15T08:25:31Z,1616907501,400.0,1,2550.0,Ts,Qh,8h,,,0,8,2,2,6,Player8_AwPh200,67299.0,26.391764705882352,Bet,2550.0,0,,,,,BB,23,CallCall,5,8,8.0,Self,0.5,2550.0,Deep,Neutral,Medium,20.0,,12.0,24.0,42.86,6.35,0.16033586565373847,1.1426533523537803,1.9950248756218907,0.20159680638722555,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0
