Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate
25,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,3,880000.0,3h,8s,7h,8c,Jd,0,5,6,0,4,fedorav,1800278.0,2.0457704545454547,Bet,660000.0,0,,,,,MP3,5736,,11,4,4.0,Self,0.4285714285714285,0.0,Deep,Neutral,Medium,18.18,13.64,4.55,50.0,29.91,14.95,0.9412110523221634,0.2730577010449795,0.1440798858773181,1.0,351247.5,566086.58,10890.0,2318016.0,0.0333741239292468,1.1525208911370026,4.55
19,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,1,220000.0,3h,8s,7h,,,0,5,2,1,4,fedorav,2130278.0,9.68308181818182,Bet,110000.0,0,,,,,MP3,5736,Bet,11,4,4.0,Self,0.3333333333333333,660000.0,Deep,Neutral,Medium,18.18,13.64,4.55,50.0,29.91,14.95,0.9412110523221634,0.2730577010449795,0.1440798858773181,1.0,351247.5,566086.58,10890.0,2318016.0,0.0333741239292468,1.1525208911370026,4.55
15,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,0,180000.0,,,,,,1,7,1,2,6,adrenalin31,922500.0,5.125,Fold,0.0,0,,,,,BTN,5563,BetBet,11,6,4.0,After,0.0,110000.0,Deep,Neutral,Medium,5.51,15.75,9.84,51.57,20.51,15.16,2.1261972423955373,0.4898479746964595,0.7298027560118887,0.2177314211212516,918577.19,1799135.96,24000.0,11739935.0,0.0194753398615245,0.5119451035444043,11.42
13,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,0,100000.0,,,,,,0,5,1,3,4,fedorav,2210278.0,22.10278,Raise,80000.0,0,,,,,MP3,5736,BetBetFold,11,4,4.0,Self,0.4444444444444444,0.0,Deep,Neutral,Medium,18.18,13.64,4.55,50.0,29.91,14.95,0.9412110523221634,0.2730577010449795,0.1440798858773181,1.0,351247.5,566086.58,10890.0,2318016.0,0.0333741239292468,1.1525208911370026,4.55
26,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,3,1540000.0,3h,8s,7h,8c,Jd,0,1,7,4,0,freddy4444,1765146.0,1.1461987012987014,Call,660000.0,0,,,,,BB,4506,BetBetFoldRaise,11,8,4.0,After,0.3,80000.0,Deep,Neutral,Medium,2.82,3.29,19.76,36.94,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.76
17,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,0,180000.0,,,,,,0,1,1,5,0,freddy4444,2135146.0,11.861922222222224,Call,40000.0,0,,,,,BB,4506,BetBetFoldRaiseCall,11,8,4.0,After,0.1818181818181818,660000.0,Deep,Neutral,Medium,2.82,3.29,19.76,36.94,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.76
16,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,0,180000.0,,,,,,0,8,1,8,7,riverpomojet,3874952.0,21.52751111111111,Fold,0.0,0,,,,,SB,3126,BetBetFoldRaiseCallCallMucks CardsShows Cards,11,7,4.0,After,0.0,0.0,Deep,Neutral,Medium,6.21,8.84,12.04,48.64,22.73,14.4,1.509835670991882,0.5478942562526447,0.6595889536615464,0.4841092924017579,864277.54,1998880.63,4000.0,20346346.0,0.0392936031936087,0.6230370100116509,10.16
20,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,1,330000.0,3h,8s,7h,,,0,1,3,9,0,freddy4444,2095146.0,6.3489272727272725,Call,110000.0,0,,,,,BB,4506,BetBetFoldRaiseCallCallMucks CardsShows CardsFold,11,8,4.0,After,0.25,0.0,Deep,Neutral,Medium,2.82,3.29,19.76,36.94,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.76
21,MTT 2000,151933567,2024-02-05T20:09:41Z,1958954804,40000.0,2,440000.0,3h,8s,7h,8c,,0,1,4,10,0,freddy4444,1985146.0,4.511695454545454,Check,0.0,0,,,,,BB,4506,BetBetFoldRaiseCallCallMucks CardsShows CardsFoldCall,11,8,4.0,After,0.0,110000.0,Deep,Neutral,Medium,2.82,3.29,19.76,36.94,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.76
45,MTT 2000,151933567,2024-02-05T20:11:15Z,1958957637,40000.0,0,1017500.0,,,,,,0,1,1,0,0,freddy4444,1080146.0,1.0615685503685504,Fold,0.0,0,,,,,SB,4506,,5,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.65,7.06,12.43,50.0,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,8.76
42,MTT 2000,151933567,2024-02-05T20:11:15Z,1958957637,40000.0,0,100000.0,,,,,,0,6,1,1,5,imbonoob,4207658.0,42.07658,Fold,0.0,0,,,,,MP3,3362,Fold,5,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,7.58,14.68,4.74,56.66,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,9.06
44,MTT 2000,151933567,2024-02-05T20:11:15Z,1958957637,40000.0,0,1017500.0,,,,,,1,8,1,2,7,riverpomojet,3869952.0,3.803392628992629,Fold,0.0,0,,,,,BTN,3126,FoldFold,5,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.56,14.34,7.48,55.12,22.73,14.4,1.509835670991882,0.5478942562526447,0.6595889536615464,0.4841092924017579,864277.54,1998880.63,4000.0,20346346.0,0.0392936031936087,0.6230370100116509,9.94
39,MTT 2000,151933567,2024-02-05T20:11:15Z,1958957637,40000.0,0,100000.0,,,,,,0,3,1,3,2,kadet0880337,585960.0,5.8596,Fold,0.0,0,,,,,EP3,5738,FoldFoldFold,5,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.0,9.33,,77.33,16.56,12.3,1.975371860521824,0.7369113391212839,0.840063974410236,0.4171523730224812,188656.73,351653.01,1000.0,2213248.0,0.0247264744481859,0.6749870054669014,8.0
43,MTT 2000,151933567,2024-02-05T20:11:15Z,1958957637,40000.0,0,100000.0,,,,,,0,7,1,4,6,adrenalin31,917500.0,9.175,Raise,917500.0,1,,,,,CO,5563,FoldFoldFoldFold,5,5,5.0,Self,0.9017199017199016,0.0,Deep,Neutral,Medium,4.31,15.09,6.03,58.62,20.51,15.16,2.1261972423955373,0.4898479746964595,0.7298027560118887,0.2177314211212516,918577.19,1799135.96,24000.0,11739935.0,0.0194753398615245,0.5119451035444043,10.34
72,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,2,1582806.0,5d,Kc,2d,3d,,0,6,6,0,5,imbonoob,3753336.0,2.371317773624816,Call,584162.0,0,,,,,MP2,3362,,10,3,-1.0,NoRaiser,0.2695757390049138,0.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
63,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,0,396393.0,,,,,,1,1,1,1,0,freddy4444,1075146.0,2.712323376043472,Fold,0.0,0,,,,,BTN,4506,Call,10,6,-1.0,NoRaiser,0.0,584162.0,Deep,Neutral,Medium,3.5,12.42,11.46,54.14,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,10.19
69,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,1,765715.0,5d,Kc,2d,,,0,6,4,2,5,imbonoob,3986265.0,5.205938240729253,Call,232929.0,0,,,,,MP2,3362,CallFold,10,3,-1.0,NoRaiser,0.2332452806004942,0.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
60,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,0,100000.0,,,,,,0,6,1,3,5,imbonoob,4202658.0,42.02658,Raise,80000.0,0,,,,,MP2,3362,CallFoldCall,10,3,3.0,Self,0.4444444444444444,232929.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
75,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,3,3014120.0,5d,Kc,2d,3d,Tc,0,6,8,4,5,imbonoob,3169174.0,1.0514425437606996,Fold,0.0,0,,,,,MP2,3362,CallFoldCallRaise,10,3,3.0,Self,0.0,80000.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
61,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,0,180000.0,,,,,,0,7,1,6,6,adrenalin31,1012500.0,5.625,Fold,0.0,0,,,,,MP3,5563,CallFoldCallRaiseFoldMucks Cards,10,4,3.0,After,0.0,0.0,Deep,Neutral,Medium,5.63,11.74,4.23,61.03,20.51,15.16,2.1261972423955373,0.4898479746964595,0.7298027560118887,0.2177314211212516,918577.19,1799135.96,24000.0,11739935.0,0.0194753398615245,0.5119451035444043,10.8
66,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,0,396393.0,,,,,,0,6,2,7,5,imbonoob,4122658.0,10.400430885510088,Call,136393.0,0,,,,,MP2,3362,CallFoldCallRaiseFoldMucks CardsFold,10,3,3.0,Self,0.2559995945839418,0.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
67,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,1,532786.0,5d,Kc,2d,,,0,6,3,8,5,imbonoob,3986265.0,7.481925200737256,Check,0.0,0,,,,,MP2,3362,CallFoldCallRaiseFoldMucks CardsFoldCall,10,3,3.0,Self,0.0,136393.0,Deep,Neutral,Medium,7.07,17.12,4.66,54.43,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,8.75
68,MTT 2000,151933567,2024-02-05T20:11:35Z,1958958242,40000.0,1,532786.0,5d,Kc,2d,,,0,8,3,9,7,riverpomojet,3648559.0,6.848075962956985,Bet,232929.0,0,,,,,CO,3126,CallFoldCallRaiseFoldMucks CardsFoldCallCheck,10,5,5.0,Self,0.3041980371286967,0.0,Deep,Neutral,Medium,5.88,10.41,7.47,58.48,22.73,14.4,1.509835670991882,0.5478942562526447,0.6595889536615464,0.4841092924017579,864277.54,1998880.63,4000.0,20346346.0,0.0392936031936087,0.6230370100116509,9.84
12,MTT 2000,151933567,2024-02-05T20:13:07Z,1958960932,40000.0,0,95000.0,,,,,,0,5,1,0,3,vitos126,3066845.0,32.28257894736842,Raise,80000.0,0,,,,,CO,313,,2,5,5.0,Self,0.4571428571428571,0.0,Deep,Neutral,Medium,4.51,8.39,12.72,59.63,23.05,10.31,0.6759392947669008,0.1934890274550215,0.3090343755398169,0.3427794070880888,181626.8,641462.49,500.0,9770550.0,0.0233067944028251,0.6246888696067674,5.83
14,MTT 2000,151933567,2024-02-05T20:13:07Z,1958960932,40000.0,0,175000.0,,,,,,0,7,1,1,5,rriddickk,2428361.0,13.876348571428572,Raise,320000.0,0,,,,,SB,643,Raise,2,7,7.0,Self,0.6464646464646465,80000.0,Deep,Neutral,Medium,9.49,8.61,12.23,44.25,24.07,16.16,1.6425733351076977,0.5454617948677054,0.619346847527265,0.5412034586200812,256691.28,971298.34,2500.0,18620544.0,0.0361056720613022,0.5047669837089948,8.77
34,MTT 2000,151933567,2024-02-05T20:13:44Z,1958962003,40000.0,0,4973652.26,,,,,,0,8,1,0,7,gil7under,3838009.0,0.771668142316005,Fold,0.0,0,,,,,SB,6629,,4,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,9.09,,27.27,45.45,44.44,16.67,0.4619523443504996,0.7503121098626716,0.4011976047904191,0.2015968063872255,138034.4,289729.18,600.0,1136916.0,0.0907080151043863,0.3830140350620907,0.0
29,MTT 2000,151933567,2024-02-05T20:13:44Z,1958962003,40000.0,0,1095000.0,,,,,,0,3,1,2,2,kot68,2054600.0,1.8763470319634703,Fold,0.0,0,,,,,MP1,6626,FoldShows Cards,4,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.65,6.98,2.33,86.05,20.87,13.04,1.3234342840341076,0.5601759296281487,1.0,0.1825613079019073,196268.54,511695.77,1500.0,2850000.0,0.0291619529443224,0.5100869778069185,0.0
31,MTT 2000,151933567,2024-02-05T20:13:44Z,1958962003,40000.0,0,3034326.13,,,,,,0,5,1,3,4,vitos126,2981845.0,0.9827041894142078,Call,1939326.13,0,,,,,MP3,313,FoldShows CardsFold,4,4,-1.0,NoRaiser,0.3899199277755699,0.0,Deep,Neutral,Medium,3.46,7.65,10.75,64.3,23.05,10.31,0.6759392947669008,0.1934890274550215,0.3090343755398169,0.3427794070880888,181626.8,641462.49,500.0,9770550.0,0.0233067944028251,0.6246888696067674,4.19
106,MTT 2000,151933567,2024-02-05T20:14:10Z,1958962751,40000.0,0,100000.0,,,,,,0,6,1,0,5,imbonoob,3159174.0,31.59174,Raise,80000.0,0,,,,,EP3,3362,,5,-1,-1.0,NoRaiser,0.4444444444444444,0.0,Deep,Neutral,Medium,6.46,16.83,3.72,58.12,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,6.75
107,MTT 2000,151933567,2024-02-05T20:14:10Z,1958962751,40000.0,0,180000.0,,,,,,0,7,1,1,6,adrenalin31,1002500.0,5.569444444444445,Fold,0.0,0,,,,,MP1,5563,Raise,5,2,-1.0,NoRaiser,0.0,80000.0,Deep,Neutral,Medium,2.74,9.59,2.28,74.89,20.51,15.16,2.1261972423955373,0.4898479746964595,0.7298027560118887,0.2177314211212516,918577.19,1799135.96,24000.0,11739935.0,0.0194753398615245,0.5119451035444043,4.57
113,MTT 2000,151933567,2024-02-05T20:14:10Z,1958962751,40000.0,0,180000.0,,,,,,0,5,1,2,4,fedorav,3280278.0,18.223766666666663,Fold,0.0,0,,,,,BB,5736,RaiseFold,5,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.12,6.25,28.12,28.12,29.91,14.95,0.9412110523221634,0.2730577010449795,0.1440798858773181,1.0,351247.5,566086.58,10890.0,2318016.0,0.0333741239292468,1.1510142868718718,9.38
110,MTT 2000,151933567,2024-02-05T20:14:10Z,1958962751,40000.0,0,180000.0,,,,,,0,2,1,3,1,777_bars,1423216.0,7.906755555555556,Fold,0.0,0,,,,,CO,5737,RaiseFoldFold,5,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.54,13.08,8.41,56.07,25.02,15.61,1.2700532807824247,1.1572856982361532,0.5091801490638066,0.2335888037320893,153896.01,354261.61,1740.0,2932499.75,0.0364409738837767,0.6271435352149994,8.88
109,MTT 2000,151933567,2024-02-05T20:14:10Z,1958962751,40000.0,0,180000.0,,,,,,0,1,1,4,0,freddy4444,1065146.0,5.917477777777778,Fold,0.0,0,,,,,MP3,4506,RaiseFoldFoldFold,5,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.8,14.24,9.39,53.4,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.77
50,MTT 2000,151933567,2024-02-05T20:14:38Z,1958963510,40000.0,0,90000.0,,,,,,1,8,1,0,5,gil7under,3833009.0,42.58898888888889,Raise,180000.0,0,,,,,BTN,6629,,2,6,6.0,Self,0.6666666666666666,0.0,Deep,Neutral,Medium,16.67,25.0,16.67,25.0,44.44,16.67,0.4619523443504996,0.7503121098626716,0.4011976047904191,0.2015968063872255,138034.4,289729.18,600.0,1136916.0,0.0907080151043863,0.3830140350620907,16.67
51,MTT 2000,151933567,2024-02-05T20:14:38Z,1958963510,40000.0,0,270000.0,,,,,,0,1,1,1,0,leupold,1679821.0,6.22155925925926,Fold,0.0,0,,,,,SB,391,Raise,2,7,6.0,After,0.0,180000.0,Deep,Neutral,Medium,2.27,1.14,12.5,67.05,10.93,3.72,0.444598722577062,0.0003332222592469,0.130812690134724,0.5008319467554077,330622.17,412441.32,3500.0,1285882.0,0.0062976257950752,0.8275758445580695,4.55
133,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,1,200000.0,2c,4h,4d,,,0,5,2,0,4,fedorav,3195278.0,15.97639,Bet,66000.0,0,,,,,SB,5736,,7,7,7.0,Self,0.2481203007518796,0.0,Deep,Rainbow,Low,7.41,7.41,18.52,33.33,29.91,14.95,0.9412110523221634,0.2730577010449795,0.1440798858773181,1.0,351247.5,566086.58,10890.0,2318016.0,0.0333741239292468,1.1510142868718718,11.11
132,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,0,160000.0,,,,,,0,6,1,1,5,imbonoob,3214174.0,20.0885875,Call,40000.0,0,,,,,BB,3362,Bet,7,8,7.0,After,0.2,66000.0,Deep,Neutral,Medium,7.88,6.12,19.26,29.23,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,11.46
126,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,0,100000.0,,,,,,0,8,1,3,7,riverpomojet,4983436.0,49.83436,Fold,0.0,0,,,,,MP1,3126,BetCallMucks Cards,7,2,7.0,Before,0.0,0.0,Deep,Neutral,Medium,5.56,12.01,3.51,69.11,22.73,14.4,1.509835670991882,0.5478942562526447,0.6595889536615464,0.4841092924017579,864277.54,1998880.63,4000.0,20346346.0,0.0392936031936087,0.6230370100116509,5.71
129,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,0,100000.0,,,,,,0,3,1,4,2,kadet0880337,605960.0,6.0596,Fold,0.0,0,,,,,CO,5738,BetCallMucks CardsFold,7,5,7.0,Before,0.0,0.0,Deep,Neutral,Medium,11.11,13.68,4.27,58.12,16.56,12.3,1.975371860521824,0.7369113391212839,0.840063974410236,0.4171523730224812,188656.73,351653.01,1000.0,2213248.0,0.0247264744481859,0.6749870054669014,7.69
128,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,0,100000.0,,,,,,0,2,1,5,1,777_bars,1418216.0,14.18216,Fold,0.0,0,,,,,MP3,5737,BetCallMucks CardsFoldFold,7,4,7.0,Before,0.0,0.0,Deep,Neutral,Medium,6.31,13.11,5.83,55.83,25.02,15.61,1.2700532807824247,1.1572856982361532,0.5091801490638066,0.2335888037320893,153896.01,354261.61,1740.0,2932499.75,0.0364409738837767,0.6271435352149994,9.22
127,MTT 2000,151933567,2024-02-05T20:14:39Z,1958963539,40000.0,0,100000.0,,,,,,0,1,1,6,0,freddy4444,1060146.0,10.60146,Fold,0.0,0,,,,,MP2,4506,BetCallMucks CardsFoldFoldFold,7,3,7.0,Before,0.0,0.0,Deep,Neutral,Medium,7.14,14.94,6.82,53.57,27.47,17.04,1.3512023803716893,0.6036827022742516,0.2772992772992773,0.4364660970732594,325977.47,976314.36,4000.0,10625452.0,0.0277499436148455,0.5884460529290054,7.79
19,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,1,380000.0,Qd,9c,Td,,,0,5,2,0,4,eldo_by,3087928.0,8.126126315789474,Check,0.0,0,,,,,EP3,6110,,7,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.39,9.9,3.65,72.14,23.07,11.08,0.7635989692915061,0.3255427273365963,0.3636639106532185,0.3566390202309898,173032.23,691593.94,858.0,11166353.0,0.0347113407174334,0.602751843731025,2.6
10,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,0,100000.0,,,,,,0,5,1,1,4,eldo_by,3187928.0,31.87928,Raise,100000.0,0,,,,,EP3,6110,Check,7,-1,-1.0,NoRaiser,0.5,0.0,Deep,Neutral,Medium,3.39,9.9,3.65,72.14,23.07,11.08,0.7635989692915061,0.3255427273365963,0.3636639106532185,0.3566390202309898,173032.23,691593.94,858.0,11166353.0,0.0347113407174334,0.602751843731025,2.6
15,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,0,300000.0,,,,,,1,2,1,2,1,lokoant,3802239.0,12.67413,Fold,0.0,0,,,,,BTN,4686,CheckRaise,7,6,-1.0,NoRaiser,0.0,100000.0,Deep,Neutral,Medium,6.0,9.47,8.31,60.05,19.2,12.45,1.6289984409440352,0.4879474421525531,0.4361326216073979,0.6053150901197211,181573.54,573557.41,3000.0,6555997.0,0.0403259652430136,0.5253963284409788,6.0
13,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,0,300000.0,,,,,,0,8,1,3,7,eirine,4242250.0,14.140833333333331,Fold,0.0,0,,,,,MP3,935,CheckRaiseFold,7,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.45,11.54,14.74,53.21,23.72,11.42,0.8266743700279987,0.2863552839622238,0.3582568465039922,0.384694269965389,609509.59,1591790.79,3034.0,14043919.0,0.0339423835591837,0.6153627691699147,6.41
17,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,0,380000.0,,,,,,0,4,1,4,3,befree33,1418403.0,3.7326394736842095,Fold,0.0,0,,,,,BB,6627,CheckRaiseFoldFold,7,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,2.33,,16.28,45.35,23.51,18.13,2.749271137026239,1.0908677873693775,0.5001922337562476,0.5008319467554077,898186.49,1618291.59,250.0,10440464.0,0.0452977465267133,0.7261829341345601,13.95
16,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,0,300000.0,,,,,,0,3,1,5,2,igrok_88816,1061691.0,3.53897,Call,80000.0,0,,,,,SB,190,CheckRaiseFoldFoldFold,7,7,-1.0,NoRaiser,0.2105263157894736,0.0,Deep,Neutral,Medium,5.96,8.1,11.62,52.14,23.58,16.27,1.6525762150579526,0.52407689633967,0.650292333752254,0.7037311360059254,401995.37,1081474.69,3000.0,11505247.0,0.0484484208449756,0.6254403270129032,7.95
20,MTT 2000,151933567,2024-02-05T20:14:56Z,1958964038,40000.0,1,380000.0,Qd,9c,Td,,,0,7,2,6,6,artursitayoga,4024379.75,10.59047302631579,Bet,150000.0,0,,,,,MP2,9154,CheckRaiseFoldFoldFoldCall,7,3,3.0,Self,0.2830188679245283,80000.0,Deep,Neutral,Medium,10.94,10.94,15.62,48.44,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,9.38
65,MTT 2000,151933567,2024-02-05T20:15:12Z,1958964506,40000.0,0,95000.0,,,,,,0,7,1,0,5,rriddickk,2588361.0,27.24590526315789,Fold,0.0,0,,,,,MP3,643,,4,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.81,11.73,5.86,60.42,24.07,16.16,1.6425733351076977,0.5454617948677054,0.619346847527265,0.5412034586200812,256691.28,971298.34,2500.0,18620544.0,0.0361056720613022,0.5047669837089948,7.23
66,MTT 2000,151933567,2024-02-05T20:15:12Z,1958964506,40000.0,0,95000.0,,,,,,0,8,1,1,6,gil7under,3918009.0,41.2422,Fold,0.0,0,,,,,CO,6629,Fold,4,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,11.11,33.33,33.33,44.44,16.67,0.4619523443504996,0.7503121098626716,0.4011976047904191,0.2015968063872255,138034.4,289729.18,600.0,1136916.0,0.0907080151043863,0.3830140350620907,11.11
68,MTT 2000,151933567,2024-02-05T20:15:12Z,1958964506,40000.0,0,95000.0,,,,,,0,3,1,2,1,kot68,1984600.0,20.890526315789472,Fold,0.0,0,,,,,SB,6626,FoldFold,4,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,7.35,10.29,7.35,57.35,20.87,13.04,1.3234342840341076,0.5601759296281487,1.0,0.1825613079019073,196268.54,511695.77,1500.0,2850000.0,0.0291619529443224,0.5100869778069185,10.29
67,MTT 2000,151933567,2024-02-05T20:15:12Z,1958964506,40000.0,0,95000.0,,,,,,1,1,1,3,0,leupold,1674821.0,17.629694736842104,Fold,0.0,0,,,,,BTN,391,FoldFoldFold,4,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,,9.26,5.56,79.63,10.93,3.72,0.444598722577062,0.0003332222592469,0.130812690134724,0.5008319467554077,330622.17,412441.32,3500.0,1285882.0,0.0062976257950752,0.8275758445580695,3.7
152,MTT 2000,151933567,2024-02-05T20:15:14Z,1958964578,40000.0,0,180000.0,,,,,,0,6,1,0,5,imbonoob,3149174.0,17.49541111111111,Fold,0.0,0,,,,,SB,3362,,8,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,8.6,11.81,8.81,46.57,27.79,19.55,1.9733375047797823,0.7491883910055266,0.8734466089915147,0.6314003138571584,461207.19,1186057.48,2000.0,15396974.0,0.0475435400683257,0.5707906817561135,11.97
148,MTT 2000,151933567,2024-02-05T20:15:14Z,1958964578,40000.0,0,100000.0,,,,,,0,2,1,1,1,777_bars,1413216.0,14.13216,Fold,0.0,0,,,,,MP2,5737,Fold,8,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.83,13.66,6.83,56.1,25.02,15.61,1.2700532807824247,1.1572856982361532,0.5091801490638066,0.2335888037320893,153896.01,354261.61,1740.0,2932499.75,0.0364409738837767,0.6271435352149994,11.71
