Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate,Action_encoded
19,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,1,520000.0,Ks,Qh,7s,Unknown,Unknown,0,4,2,0,3,mirkalovelylov,2988600.0,5.747307692307692,Bet,390000.0,0,,,,,CO,3757,Unknown,6,5,5.0,Self,0.4285714285714285,0.0,Deep,Neutral,Medium,8.54,4.52,26.13,44.22,30.93,7.99,0.3054529333530368,0.4108983799705449,0.2759452936444087,0.3722390141827482,180934.89,454169.8,460.0,3719452.25,0.0134548775340516,0.6060915178508646,10.55,3
20,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,1,910000.0,Ks,Qh,7s,Unknown,Unknown,0,8,3,1,7,nogano777,4848540.0,5.328065934065934,Call,390000.0,0,,,,,EP3,1248,Bet,6,-1,5.0,Before,0.3,390000.0,Deep,Neutral,Medium,5.58,11.16,4.31,65.07,22.93,13.82,1.2509045290085634,0.5208798388414003,0.6436493218428421,0.5649633140705149,424583.64,1404242.6,1100.0,16514316.0,0.0319881468185251,0.5412861366312942,6.7,2
15,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,0,520000.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,5,1,2,4,bro_sa,3070195.0,5.904221153846154,Fold,0.0,0,,,,,BTN,1051,BetCall,6,6,5.0,After,0.0,390000.0,Deep,Neutral,Medium,4.41,9.86,15.43,54.35,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.6558450367526832,8.3,0
22,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,2,1300000.0,Ks,Qh,7s,7d,Unknown,0,4,4,3,3,mirkalovelylov,2598600.0,1.998923076923077,Bet,975000.0,0,,,,,CO,3757,BetCallFold,6,5,5.0,Self,0.4285714285714285,0.0,Deep,Neutral,Medium,8.54,4.52,26.13,44.22,30.93,7.99,0.3054529333530368,0.4108983799705449,0.2759452936444087,0.3722390141827482,180934.89,454169.8,460.0,3719452.25,0.0134548775340516,0.6060915178508646,10.55,3
10,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,4,7,nogano777,5008540.0,25.0427,Raise,160000.0,0,,,,,EP3,1248,BetCallFoldBet,6,-1,-1.0,NoRaiser,0.4444444444444444,975000.0,Deep,Neutral,Medium,5.58,11.16,4.31,65.07,22.93,13.82,1.2509045290085634,0.5208798388414003,0.6436493218428421,0.5649633140705149,424583.64,1404242.6,1100.0,16514316.0,0.0319881468185251,0.5412861366312942,6.7,4
12,MTT 200,150694869,2024-02-01T20:46:09Z,1953595243,80000.0,0,360000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,5,1,sds_den,2718296.0,7.550822222222222,Fold,0.0,0,,,,,MP2,15586,BetCallFoldBetRaise,6,3,-1.0,NoRaiser,0.0,160000.0,Deep,Neutral,Medium,5.69,4.0,20.0,52.0,35.85,5.66,0.1668980838655929,0.1603358656537384,0.2148465381870092,0.5006242197253433,67931.59,77032.37,1250.0,240000.0,0.0213532743690708,0.8971971080671161,4.0,0
13,MTT 200,150694869,2024-02-01T20:46:09Z,1953595253,80000.0,0,920000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,0,1,horun,8325603.0,9.04956847826087,Fold,0.0,0,,,,,MP3,13002,Unknown,2,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.23,9.68,22.58,41.94,46.55,12.07,0.2980216975111678,0.2287917737789203,0.316149395055234,0.3642143505903724,458732.09,1059324.46,400.0,4656887.0,0.0115127791848952,1.0291643037030695,6.45,0
15,MTT 200,150694869,2024-02-01T20:46:09Z,1953595253,80000.0,0,920000.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,4,1,1,3,artursitayoga,1886576.0,2.050626086956522,Fold,0.0,0,,,,,BTN,9154,Fold,2,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.88,15.85,19.51,40.24,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,12.2,0
43,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,3,280000.0,2h,Tc,3c,3s,5h,0,2,4,0,1,horun,8235603.0,29.412867857142857,Bet,280000.0,0,,,,,MP2,13002,Unknown,6,3,3.0,Self,0.5,0.0,Deep,Neutral,Medium,19.23,3.85,26.92,34.62,46.55,12.07,0.2980216975111678,0.2287917737789203,0.316149395055234,0.3642143505903724,458732.09,1059324.46,400.0,4656887.0,0.0115127791848952,1.0291643037030695,11.54,3
35,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,0,280000.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,5,1,1,4,alex_eldakoff,1834030.13,6.550107607142857,Fold,0.0,0,,,,,BTN,6723,Bet,6,6,3.0,After,0.0,280000.0,Deep,Neutral,Medium,2.44,5.69,2.44,84.55,13.73,6.15,0.5955510616784631,0.3501083152807865,0.5162850693324734,0.7146932952924394,101259.96,270070.48,800.0,2280060.0,0.019193125444049,0.4299962796153271,4.07,0
38,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,1,280000.0,2h,Tc,3c,Unknown,Unknown,0,7,2,2,6,tamerlane357,1553892.0,5.549614285714286,Check,0.0,0,,,,,BB,3397,BetFold,6,8,3.0,After,0.0,0.0,Deep,Neutral,Medium,2.76,5.17,10.34,43.79,13.04,9.1,1.5440376415233052,0.3200906545793894,0.4773915019313793,0.3002332555814728,83327.57,184257.37,1000.0,1390449.0,0.0287466639598758,0.7048313036733985,6.9,1
30,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,3,7,kirill06081985,3830080.0,19.1504,Fold,0.0,0,,,,,EP3,12445,BetFoldCheck,6,-1,3.0,Before,0.0,0.0,Deep,Neutral,Medium,5.0,5.0,12.43,85.0,15.62,5.21,0.3848519800076893,0.572039942938659,1.0,0.5024875621890548,806997.61,1237848.16,8250.0,3530080.0,0.0205414732344603,0.5520892904444099,5.0,0
32,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,4,1,horun,8315603.0,41.578015,Call,80000.0,0,,,,,MP2,13002,BetFoldCheckFold,6,3,3.0,Self,0.2857142857142857,0.0,Deep,Neutral,Medium,19.23,3.85,26.92,34.62,46.55,12.07,0.2980216975111678,0.2287917737789203,0.316149395055234,0.3642143505903724,458732.09,1059324.46,400.0,4656887.0,0.0115127791848952,1.0291643037030695,11.54,2
44,MTT 200,150694869,2024-02-01T20:46:39Z,1953595884,80000.0,3,560000.0,2h,Tc,3c,3s,5h,0,7,5,5,6,tamerlane357,1553892.0,2.774807142857143,Fold,0.0,0,,,,,BB,3397,BetFoldCheckFoldCall,6,8,3.0,After,0.0,80000.0,Deep,Neutral,Medium,2.76,5.17,10.34,43.79,13.04,9.1,1.5440376415233052,0.3200906545793894,0.4773915019313793,0.3002332555814728,83327.57,184257.37,1000.0,1390449.0,0.0287466639598758,0.7048313036733985,6.9,0
35,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,0,0,abdrahman,681035.06,3.4051753,Fold,0.0,0,,,,,EP3,17485,Unknown,7,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.69,9.68,12.43,100.0,30.0,10.0,0.5024875621890548,0.0099009900990099,0.3846679770959746,0.4172378398066289,1312070.0,0.0,1312070.0,1312070.0,0.0,0.5557380642884843,0.0,0
45,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,1,733333.0,Js,As,5d,Unknown,Unknown,0,8,3,1,7,nogano777,4288540.0,5.8480117490962495,Fold,0.0,0,,,,,BB,1248,Fold,7,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,6.4,4.52,18.22,32.89,22.93,13.82,1.2509045290085634,0.5208798388414003,0.6436493218428421,0.5649633140705149,424583.64,1404242.6,1100.0,16514316.0,0.0319881468185251,0.5412861366312942,8.55,0
39,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,2,4,bro_sa,3060195.0,15.300975,Raise,160000.0,0,,,,,CO,1051,FoldFold,7,5,5.0,Self,0.4444444444444444,0.0,Deep,Neutral,Medium,5.44,9.84,16.58,51.68,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.4159444130319293,7.51,4
44,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,1,440000.0,Js,As,5d,Unknown,Unknown,0,5,2,3,4,bro_sa,2900195.0,6.591352272727272,Bet,293333.0,0,,,,,CO,1051,FoldFoldRaise,7,5,5.0,Self,0.3999997272726033,160000.0,Deep,Neutral,Medium,5.44,9.84,16.58,51.68,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.4159444130319293,7.51,3
38,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,4,3,mirkalovelylov,3888600.0,19.443,Fold,0.0,0,,,,,MP3,3757,FoldFoldRaiseBet,7,4,5.0,Before,0.0,293333.0,Deep,Neutral,Medium,4.91,7.36,15.34,50.92,30.93,7.99,0.3054529333530368,0.4108983799705449,0.2759452936444087,0.3722390141827482,180934.89,454169.8,460.0,3719452.25,0.0134548775340516,0.5145214447783264,7.98,0
36,MTT 200,150694869,2024-02-01T20:46:49Z,1953596162,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,5,1,sds_den,2708296.0,13.54148,Fold,0.0,0,,,,,MP1,15586,FoldFoldRaiseBetFold,7,2,5.0,Before,0.0,0.0,Deep,Neutral,Medium,5.69,5.26,26.32,47.37,35.85,5.66,0.1668980838655929,0.1603358656537384,0.2148465381870092,0.5006242197253433,67931.59,77032.37,1250.0,240000.0,0.0213532743690708,0.8971971080671161,5.26,0
11,MTT 200,150694869,2024-02-01T20:46:57Z,1953596373,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,0,1,atomfish69,4079559.0,21.471363157894736,Raise,160000.0,0,,,,,MP3,7834,Unknown,6,4,4.0,Self,0.4571428571428571,0.0,Deep,Neutral,Medium,8.41,12.15,6.54,56.07,28.14,14.07,0.8333518497944673,0.7286101985430652,1.2961865975564604,0.6523250760538896,51611.7,96221.36,800.0,632424.0,0.0600335641625496,0.5343761061371448,5.61,4
9,MTT 200,150694869,2024-02-01T20:46:57Z,1953596373,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,1,6,grenadinec,3657238.0,19.248621052631577,Fold,0.0,0,,,,,MP1,3364,Raise,6,2,4.0,Before,0.0,160000.0,Deep,Neutral,Medium,4.66,10.2,5.54,64.43,25.39,13.96,1.0535695153744509,0.3571698668123188,0.2256221336741598,0.3067590987868284,865329.83,2299925.93,5250.0,20943462.0,0.0205175926830091,0.3968551204461296,7.0,0
14,MTT 200,150694869,2024-02-01T20:46:57Z,1953596373,80000.0,0,350000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,1,2,4,exp3rt,6198782.5,17.710807142857142,Fold,0.0,0,,,,,SB,2356,RaiseFold,6,7,4.0,After,0.0,0.0,Deep,Neutral,Medium,3.28,1.64,16.39,39.34,31.08,16.33,0.9761961437752916,0.2129334184216124,0.4547932757837346,0.1440798858773181,518344.74,2343078.16,6000.0,16700000.0,0.0318422034101064,0.365625854308204,13.11,0
12,MTT 200,150694869,2024-02-01T20:46:57Z,1953596373,80000.0,0,350000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,3,1,3,2,garik75,4601271.0,13.146488571428572,Fold,0.0,0,,,,,CO,406,RaiseFoldFold,6,5,4.0,After,0.0,0.0,Deep,Neutral,Medium,6.07,11.74,9.74,55.98,25.25,15.42,1.3076894900229852,0.4538196480349555,0.4932407031473211,0.3899667472070046,437474.8,1335939.46,500.0,19831116.0,0.0418704337923903,0.5860684484773626,7.9,0
15,MTT 200,150694869,2024-02-01T20:46:57Z,1953596373,80000.0,0,350000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,7,1,5,5,noblondy,2981890.0,8.519685714285714,Fold,0.0,0,,,,,BB,2233,RaiseFoldFoldFoldMucks Cards,6,8,4.0,After,0.0,0.0,Deep,Neutral,Medium,5.22,6.09,13.48,33.91,20.11,13.23,1.430352509334852,0.5028855493971773,0.6933742167710971,0.6667592335462372,291795.96,1041510.45,1400.0,13092566.0,0.0323404802015939,0.6303092938608549,11.52,0
60,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,0,360000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,0,4,bro_sa,3330195.0,9.250541666666669,Call,160000.0,0,,,,,MP3,1051,Unknown,8,4,-1.0,NoRaiser,0.3076923076923077,0.0,Deep,Neutral,Medium,5.37,11.01,11.53,54.26,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.6558450367526832,7.21,2
68,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,2,2000000.0,6d,3d,9c,Th,Unknown,0,5,3,1,4,bro_sa,2930195.0,1.4650975,Raise,2930195.0,1,,,,,MP3,1051,Call,8,4,4.0,Self,0.5943365323278288,160000.0,Deep,Neutral,Medium,5.37,11.01,11.53,54.26,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.6558450367526832,7.21,4
59,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,0,360000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,2,3,mirkalovelylov,3878600.0,10.773888888888887,Fold,0.0,0,,,,,MP2,3757,CallRaise,8,3,4.0,Before,0.0,2930195.0,Deep,Neutral,Medium,6.92,10.69,18.87,48.43,30.93,7.99,0.3054529333530368,0.4108983799705449,0.2759452936444087,0.3722390141827482,180934.89,454169.8,460.0,3719452.25,0.0134548775340516,0.5145214447783264,3.14,0
61,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,0,520000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,1,3,5,andrejop,5160827.0,9.924667307692308,Fold,0.0,0,,,,,CO,2057,CallRaiseFold,8,5,4.0,After,0.0,0.0,Deep,Neutral,Medium,4.17,9.56,8.48,64.33,24.13,13.73,1.0448824976212276,0.3651697626505418,0.5992924443160896,0.487532029248172,184692.63,874992.86,800.0,18924602.0,0.0291788839627738,0.5653286859556099,5.79,0
65,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,1,520000.0,6d,3d,9c,Unknown,Unknown,0,2,2,4,1,sds_den,2538296.0,4.881338461538461,Bet,240000.0,0,,,,,EP3,15586,CallRaiseFoldFold,8,-1,-1.0,NoRaiser,0.3157894736842105,0.0,Deep,Neutral,Medium,6.67,13.33,6.67,53.33,35.85,5.66,0.1668980838655929,0.1603358656537384,0.2148465381870092,0.5006242197253433,67931.59,77032.37,1250.0,240000.0,0.0213532743690708,0.8971971080671161,6.67,3
58,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,0,360000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,3,1,5,2,buiness,915828.94,2.543969277777778,Fold,0.0,0,,,,,MP1,17486,CallRaiseFoldFoldBet,8,2,-1.0,NoRaiser,0.0,240000.0,Deep,Neutral,Medium,5.69,9.68,12.43,100.0,10.0,0.0,0.0099009900990099,1.0,0.3846679770959746,0.4172378398066289,387270.16,1059324.46,2750.0,10625452.0,0.0,0.5557380642884843,0.0,0
66,MTT 200,150694869,2024-02-01T20:47:18Z,1953596876,80000.0,1,760000.0,6d,3d,9c,Unknown,Unknown,0,5,2,7,4,bro_sa,3170195.0,4.171309210526315,Call,240000.0,0,,,,,MP3,1051,CallRaiseFoldFoldBetFoldShows Cards,8,4,-1.0,NoRaiser,0.24,0.0,Deep,Neutral,Medium,5.37,11.01,11.53,54.26,27.14,13.73,0.8435079263235317,0.3129875879757561,0.348332911996854,0.5028529461612339,200164.78,816200.07,800.0,19396096.0,0.0342416996512184,0.6558450367526832,7.21,2
59,MTT 200,150694869,2024-02-01T20:47:20Z,1953596911,80000.0,0,360000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,0,3,artursitayoga,1866576.0,5.184933333333333,Call,160000.0,0,,,,,MP3,9154,Unknown,4,4,-1.0,NoRaiser,0.3076923076923077,0.0,Deep,Neutral,Medium,3.9,10.39,15.58,54.55,27.49,13.9,0.8070513944921943,0.3226898887276246,0.3612885309636212,0.750156152404747,270117.01,797528.22,3000.0,5194695.0,0.0492503645057706,0.5437216957691737,5.19,2
60,MTT 200,150694869,2024-02-01T20:47:20Z,1953596911,80000.0,0,520000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,1,4,alex_eldakoff,1824030.13,3.50775025,Fold,0.0,0,,,,,CO,6723,Call,4,5,-1.0,NoRaiser,0.0,160000.0,Deep,Neutral,Medium,0.78,7.81,6.25,75.78,13.73,6.15,0.5955510616784631,0.3501083152807865,0.5162850693324734,0.7146932952924394,101259.96,270070.48,800.0,2280060.0,0.019193125444049,0.4299962796153271,5.47,0
62,MTT 200,150694869,2024-02-01T20:47:20Z,1953596911,80000.0,0,520000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,7,1,2,6,tamerlane357,1503892.0,2.8921,Fold,0.0,0,,,,,SB,3397,CallFold,4,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.43,7.84,8.33,63.24,13.04,9.1,1.5440376415233052,0.3200906545793894,0.4773915019313793,0.3002332555814728,83327.57,184257.37,1000.0,1390449.0,0.0287466639598758,0.7048313036733985,6.86,0
61,MTT 200,150694869,2024-02-01T20:47:20Z,1953596911,80000.0,0,520000.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,6,1,3,5,foldmi,7591356.0,14.598761538461538,Fold,0.0,0,,,,,BTN,126,CallFoldFold,4,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.79,16.1,10.65,45.65,31.06,19.58,1.454396703880344,0.6938677891514398,0.8047159964534629,0.7171371088225335,443968.33,1296987.06,2750.0,20389236.0,0.0527312199369598,0.5557380642884843,11.26,0
13,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,0,1,odil09,5865303.5,29.3265175,Raise,160000.0,0,,,,,MP3,6311,Unknown,7,4,4.0,Self,0.4444444444444444,0.0,Deep,Neutral,Medium,4.76,4.76,23.81,52.38,29.23,10.77,0.4517897452434698,0.4350282485875706,0.1339107261825449,1.3992015968063871,72660.18,87176.44,4000.0,268353.0,0.0289987157711587,0.5560567061390259,9.52,4
12,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,0,dilik80,1729000.0,8.645,Fold,0.0,0,,,,,MP2,11894,Raise,7,3,4.0,Before,0.0,160000.0,Deep,Neutral,Medium,5.69,17.86,3.57,57.14,23.29,8.9,0.4816734542761939,0.2919616826322365,0.3338884263114071,0.2015968063872255,247689.88,608351.13,9000.0,2736000.0,0.0187721017178853,0.2474355939997501,3.57,0
16,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,2365174.13,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,2,4,themercilesss,8859764.0,3.745924618243648,Fold,0.0,0,,,,,SB,6048,RaiseFold,7,7,4.0,After,0.0,0.0,Deep,Neutral,Medium,6.67,11.67,6.67,58.33,17.86,12.14,1.545206724216265,0.9091322126306224,0.7502081598667777,0.7506234413965087,360838.85,722848.67,5250.0,5024464.0,0.061959663920738,0.5078642773326455,5.0,0
15,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,2365174.13,Unknown,Unknown,Unknown,Unknown,Unknown,1,4,1,3,3,zakus200gr,2672950.0,1.1301282075159516,Fold,0.0,0,,,,,BTN,17832,RaiseFoldFold,7,6,4.0,After,0.0,0.0,Deep,Neutral,Medium,5.69,9.68,12.43,100.0,36.36,18.18,1.0,0.0033222591362126,0.0049751243781094,1.0,521950.0,511874.6,160000.0,883900.0,0.0,0.5557380642884843,0.0,0
17,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,2365174.13,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,1,5,5,negativeiq,4555703.0,1.926159660811105,Fold,0.0,0,,,,,BB,4142,RaiseFoldFoldFoldMucks Cards,7,8,4.0,After,0.0,0.0,Deep,Neutral,Medium,6.37,3.82,21.44,26.54,26.79,14.71,1.0539189255428656,0.7257299582880979,0.3790823320699943,0.3615227081074569,301541.1,1212253.02,2800.0,19895290.0,0.0405768693045181,0.4674339479915029,11.46,0
10,MTT 200,150694869,2024-02-01T20:47:22Z,1953596956,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,7,1,6,6,donskikh,9580501.0,47.902505,Fold,0.0,0,,,,,EP3,469,RaiseFoldFoldFoldMucks CardsFold,7,-1,4.0,Before,0.0,0.0,Deep,Neutral,Medium,4.36,10.18,2.62,71.93,18.15,12.69,1.825612982052408,0.5342514831245192,0.6799230141628836,0.4172378398066289,437306.54,1290059.18,1950.0,20669402.0,0.0353264923824739,0.5435281994971185,4.65,0
27,MTT 200,150694869,2024-02-01T20:47:37Z,1953597294,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,0,1,atomfish69,4259559.0,22.41873157894737,Fold,0.0,0,,,,,MP2,7834,Unknown,3,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,7.22,6.19,11.34,62.89,28.14,14.07,0.8333518497944673,0.7286101985430652,1.2961865975564604,0.6523250760538896,51611.7,96221.36,800.0,632424.0,0.0600335641625496,0.5343761061371448,3.09,0
29,MTT 200,150694869,2024-02-01T20:47:37Z,1953597294,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,1,3,murrr380,2052041.0,10.800215789473684,Fold,0.0,0,,,,,CO,5775,Fold,3,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.69,9.09,12.43,81.82,23.08,16.67,1.6242197253433208,0.5560488346281909,0.2015968063872255,0.2518703241895262,656488.04,1507744.43,2500.0,6442363.0,0.0210392908757103,0.6099500786483391,0.0,0
28,MTT 200,150694869,2024-02-01T20:47:37Z,1953597294,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,3,1,2,2,garik75,4591271.0,24.16458421052632,Fold,0.0,0,,,,,MP3,406,FoldFold,3,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,5.44,12.28,8.63,57.51,25.25,15.42,1.3076894900229852,0.4538196480349555,0.4932407031473211,0.3899667472070046,437474.8,1335939.46,500.0,19831116.0,0.0418704337923903,0.5860684484773626,7.4,0
30,MTT 200,150694869,2024-02-01T20:47:49Z,1953597599,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,0,7,sprayyy,5222751.0,26.113755,Fold,0.0,0,,,,,EP3,6990,Unknown,4,-1,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.5,15.5,6.0,45.0,37.6,20.68,1.045869455529563,0.2339800926563001,0.3846679770959746,0.3125859267591551,485513.92,1547955.71,250.0,15776517.0,0.0426545196991285,0.7286328324325964,6.5,0
43,MTT 200,150694869,2024-02-01T20:47:49Z,1953597599,80000.0,2,4563728.0,5d,Kd,Kh,9s,Unknown,0,7,4,1,6,donskikh,7849701.0,1.720019466541389,Fold,0.0,0,,,,,BB,469,Fold,4,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,4.74,5.09,15.96,37.55,18.15,12.69,1.825612982052408,0.5342514831245192,0.6799230141628836,0.4172378398066289,437306.54,1290059.18,1950.0,20669402.0,0.0353264923824739,0.5435281994971185,9.64,0
32,MTT 200,150694869,2024-02-01T20:47:49Z,1953597599,80000.0,0,200000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,2,1,odil09,5695304.5,28.4765225,Fold,0.0,0,,,,,MP2,6311,FoldFold,4,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,3.45,6.9,17.24,55.17,29.23,10.77,0.4517897452434698,0.4350282485875706,0.1339107261825449,1.3992015968063871,72660.18,87176.44,4000.0,268353.0,0.0289987157711587,0.5560567061390259,6.9,0
45,MTT 200,150694869,2024-02-01T20:48:02Z,1953597898,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,1,0,4,exp3rt,6178782.5,32.51990789473684,Raise,160000.0,0,,,,,CO,2356,Unknown,6,5,5.0,Self,0.4571428571428571,0.0,Deep,Neutral,Medium,11.48,16.39,14.75,40.98,31.08,16.33,0.9761961437752916,0.2129334184216124,0.4547932757837346,0.1440798858773181,518344.74,2343078.16,6000.0,16700000.0,0.0318422034101064,0.365625854308204,8.2,4
42,MTT 200,150694869,2024-02-01T20:48:02Z,1953597898,80000.0,0,190000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,1,1,1,atomfish69,4249559.0,22.3661,Fold,0.0,0,,,,,MP1,7834,Raise,6,2,5.0,Before,0.0,160000.0,Deep,Neutral,Medium,7.62,10.48,9.52,55.24,28.14,14.07,0.8333518497944673,0.7286101985430652,1.2961865975564604,0.6523250760538896,51611.7,96221.36,800.0,632424.0,0.0600335641625496,0.5343761061371448,8.57,0
46,MTT 200,150694869,2024-02-01T20:48:02Z,1953597898,80000.0,0,350000.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,7,1,2,5,noblondy,2921890.0,8.348257142857143,Fold,0.0,0,,,,,BTN,2233,RaiseFold,6,6,5.0,After,0.0,0.0,Deep,Neutral,Medium,5.1,9.87,8.6,63.06,20.11,13.23,1.430352509334852,0.5028855493971773,0.6933742167710971,0.6667592335462372,291795.96,1041510.45,1400.0,13092566.0,0.0323404802015939,0.6303092938608549,7.01,0
