Unnamed: 0,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position,UniquePlayerId,ActionHistory,ActionCount,PositionNum,RaiserPosNum,RelativePosition,PotOdds,PreviousBetSize,StackCategory,BoardTexture,BoardDangerLevel,BetFrequency,RaiseFrequency,CallFrequency,FoldFrequency,VPIP,PFR,AggressionFactor_Street0,AggressionFactor_Street1,AggressionFactor_Street2,AggressionFactor_Street3,BetSize_mean,BetSize_std,BetSize_min,BetSize_max,ContinuationTendency,BetAdaptation,WinRate,Action_encoded
200,MTT 250,2597193399,2023-03-15T08:15:50Z,1616902905,300.0,0,50300.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,0,3,Player4_AwPh200,49848.0,0.991013916500994,Fold,0.0,0,Unknown,Unknown,,,SB,19,Unknown,1,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,25.0,63.64,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,0.0,0.0
222,MTT 250,2597193399,2023-03-15T08:16:26Z,1616903205,300.0,0,2570.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,0,4,Player5_AwPh200,69612.0,27.0863813229572,Fold,0.0,0,Unknown,Unknown,,,SB,16,Unknown,2,7,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,36.36,18.18,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.0521104742053152,0.4714039970088127,9.09,0.0
224,MTT 250,2597193399,2023-03-15T08:16:26Z,1616903205,300.0,1,2870.0,8h,Js,6d,Unknown,Unknown,0,6,2,1,5,Player6_AwPh200,45284.0,15.778397212543554,Check,0.0,0,Unknown,Unknown,,,BB,20,Fold,2,8,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,14.29,14.29,14.29,28.57,25.49,3.92,0.1544965411222136,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.0235737859500235,0.4714039970088127,0.0,1.0
250,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,8990.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,2,0,3,Player4_AwPh200,48568.0,5.402447163515017,Fold,0.0,0,Unknown,Unknown,,,CO,19,Unknown,6,5,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,14.29,42.86,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,14.29,0.0
249,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,7100.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,2,2,1,1,Player2_AwPh200,192057.0,27.05028169014085,Call,1890.0,0,Unknown,Unknown,,,MP2,18,Fold,6,3,-1.0,NoRaiser,0.2102335928809788,0.0,Deep,Neutral,Medium,14.29,28.57,14.29,57.14,27.03,8.11,0.3006993006993007,0.0917347865576748,1.4975124378109452,201.0,14827.78,21496.99,600.0,70000.0,0.0157158573000157,0.4714039970088127,0.0,2.0
251,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,8990.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,2,2,5,Player6_AwPh200,44644.0,4.965962180200222,Fold,0.0,0,Unknown,Unknown,,,SB,20,FoldCall,6,7,-1.0,NoRaiser,0.0,1890.0,Deep,Neutral,Medium,14.29,14.29,9.09,36.36,25.49,3.92,0.1544965411222136,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.0235737859500235,0.4714039970088127,0.0,0.0
244,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,0,1670.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,4,1,4,3,Player4_AwPh200,49168.0,29.441916167664672,Call,600.0,0,Unknown,Unknown,,,CO,19,FoldCallFoldShows Cards,6,5,-1.0,NoRaiser,0.2643171806167401,0.0,Deep,Neutral,Medium,14.29,14.29,14.29,42.86,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,14.29,2.0
256,MTT 250,2597193399,2023-03-15T08:17:32Z,1616903740,300.0,2,74340.0,Ad,3d,7h,Kh,Unknown,0,8,4,5,7,Player8_AwPh200,140687.0,1.892480495022868,Call,51864.0,0,Unknown,Unknown,,,EP3,23,FoldCallFoldShows CardsCall,6,-1,-1.0,NoRaiser,0.410953694019207,600.0,Deep,Neutral,Medium,14.29,14.29,41.67,50.0,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0,2.0
276,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,0,2445.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,0,7,Player8_AwPh200,88483.0,36.189366053169735,Call,925.0,0,Unknown,Unknown,,,BB,23,Unknown,5,8,-1.0,NoRaiser,0.2744807121661721,0.0,Deep,Neutral,Medium,20.0,14.29,12.0,24.0,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0,2.0
285,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,2,11612.0,8d,3h,4s,Jc,Unknown,0,8,5,1,7,Player8_AwPh200,84362.0,7.265070616603514,Bet,5806.0,0,Unknown,Unknown,,,BB,23,Call,5,8,8.0,Self,0.3333333333333333,925.0,Deep,Rainbow,Low,20.0,14.29,12.0,24.0,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0,3.0
280,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,1,5220.0,8d,3h,4s,Unknown,Unknown,0,8,3,2,7,Player8_AwPh200,87558.0,16.773563218390805,Bet,3196.0,0,Unknown,Unknown,,,BB,23,CallBet,5,8,8.0,Self,0.3797528517110266,5806.0,Deep,Rainbow,Low,20.0,14.29,12.0,24.0,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,8.0,3.0
284,MTT 250,2597193399,2023-03-15T08:18:45Z,1616904307,300.0,2,11612.0,8d,3h,4s,Jc,Unknown,0,7,5,3,6,Player7_AwPh200,121743.0,10.484240440923182,Check,0.0,0,Unknown,Unknown,,,SB,21,CallBetBet,5,7,8.0,Before,0.0,3196.0,Deep,Rainbow,Low,14.29,22.22,25.0,11.11,45.45,15.91,0.4670219853431046,0.250936329588015,0.1440798858773181,0.1680532445923461,44985.18,60564.23,2000.0,190641.0,0.0,0.8000728068481565,22.22,1.0
304,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,0,4070.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,0,7,Player8_AwPh200,95784.0,23.53415233415233,Call,1350.0,0,Unknown,Unknown,,,SB,23,Unknown,4,7,-1.0,NoRaiser,0.2490774907749077,0.0,Deep,Neutral,Medium,22.22,14.29,44.44,11.11,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0,2.0
299,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,0,770.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,3,1,1,2,Player3_AwPh200,80811.0,104.94935064935063,Call,300.0,0,Unknown,Unknown,,,MP1,17,Call,4,2,-1.0,NoRaiser,0.2803738317757009,1350.0,Deep,Neutral,Medium,5.56,11.11,38.89,33.33,37.74,13.21,0.3892282065519155,0.2148465381870092,0.2007992007992007,0.0049751243781094,66791.25,65600.85,5900.0,202443.0,0.0202061022428773,0.7532904974856429,5.56,2.0
308,MTT 250,2597193399,2023-03-15T08:19:39Z,1616904756,300.0,1,8130.0,3h,8s,Jc,Unknown,Unknown,0,4,3,2,3,Player4_AwPh200,46988.0,5.779581795817959,Call,2710.0,0,Unknown,Unknown,,,MP2,19,CallCall,4,3,-1.0,NoRaiser,0.25,300.0,Deep,Rainbow,Low,14.29,8.33,25.0,58.33,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,8.33,2.0
335,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,1,7400.0,7c,Jd,8s,Unknown,Unknown,0,1,2,1,0,Player1_AwPh200,78947.0,10.668513513513512,Check,0.0,0,Unknown,Unknown,,,SB,22,Shows Cards,5,7,-1.0,NoRaiser,0.0,0.0,Deep,Rainbow,Low,8.33,14.29,33.33,16.67,41.67,8.33,0.2005329780146569,0.223085460599334,0.6677740863787375,0.0099009900990099,24983.57,32738.31,800.0,85750.0,0.0295551943254026,0.4714039970088127,8.33,1.0
341,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,1,17266.0,7c,Jd,8s,Unknown,Unknown,0,2,3,2,1,Player2_AwPh200,188637.0,10.92534460789992,Call,4933.0,0,Unknown,Unknown,,,BB,18,Shows CardsCheck,5,8,-1.0,NoRaiser,0.2222172169917564,0.0,Deep,Rainbow,Low,14.29,14.29,11.11,33.33,27.03,8.11,0.3006993006993007,0.0917347865576748,1.4975124378109452,201.0,14827.78,21496.99,600.0,70000.0,0.0157158573000157,0.4714039970088127,11.11,2.0
347,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,3,22199.0,7c,Jd,8s,4d,8h,0,4,5,3,3,Player4_AwPh200,71770.0,3.233028514797964,Check,0.0,0,Unknown,Unknown,,,MP1,19,Shows CardsCheckCall,5,2,-1.0,NoRaiser,0.0,4933.0,Deep,Neutral,Medium,10.0,14.29,25.0,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,0.0,1.0
344,MTT 250,2597193399,2023-03-15T08:20:45Z,1616905258,400.0,2,22199.0,7c,Jd,8s,4d,Unknown,0,4,4,4,3,Player4_AwPh200,71770.0,3.233028514797964,Check,0.0,0,Unknown,Unknown,,,MP1,19,Shows CardsCheckCallCheck,5,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,10.0,14.29,25.0,60.0,19.51,7.32,0.3757802746566791,0.3757802746566791,0.2518703241895262,1.0,9366.5,5349.85,3200.0,18400.0,0.0137513751375137,0.4714039970088127,0.0,1.0
369,MTT 250,2597193399,2023-03-15T08:21:52Z,1616905769,400.0,0,13350.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,2,0,4,Player5_AwPh200,66242.0,4.961947565543071,Raise,66242.0,1,Unknown,Unknown,,,MP1,16,Unknown,1,2,2.0,Self,0.8322695748316413,0.0,Deep,Neutral,Medium,6.67,20.0,6.67,46.67,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.0521104742053152,0.4714039970088127,6.67,4.0
388,MTT 250,2597193399,2023-03-15T08:22:50Z,1616906216,400.0,0,1800.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,6,1,0,5,Player6_AwPh200,43189.0,23.99388888888889,Fold,0.0,0,Unknown,Unknown,,,MP1,20,Unknown,2,2,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,12.5,87.5,25.49,3.92,0.1544965411222136,0.4293865905848787,0.1680532445923461,2.98019801980198,111111.56,239993.24,6000.0,740614.0,0.0235737859500235,0.4714039970088127,0.0,0.0
390,MTT 250,2597193399,2023-03-15T08:22:50Z,1616906216,400.0,0,1800.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,1,7,Player8_AwPh200,68099.0,37.83277777777778,Fold,0.0,0,Unknown,Unknown,,,MP3,23,Fold,2,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,42.86,35.71,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0,0.0
414,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,2600.0,Unknown,Unknown,Unknown,Unknown,Unknown,1,3,1,0,2,Player3_AwPh200,149950.0,57.67307692307692,Fold,0.0,0,Unknown,Unknown,,,BTN,17,Unknown,3,6,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,15.38,30.77,30.77,37.74,13.21,0.3892282065519155,0.2148465381870092,0.2007992007992007,0.0049751243781094,66791.25,65600.85,5900.0,202443.0,0.0202061022428773,0.7532904974856429,7.69,0.0
411,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,1800.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,1,7,Player8_AwPh200,68049.0,37.805,Fold,0.0,0,Unknown,Unknown,,,MP2,23,Fold,3,3,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,15.38,15.38,15.38,46.15,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0,0.0
416,MTT 250,2597193399,2023-03-15T08:23:35Z,1616906585,400.0,0,2600.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,1,2,4,Player5_AwPh200,206776.0,79.52923076923076,Fold,0.0,0,Unknown,Unknown,,,BB,16,FoldFold,3,8,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,9.09,14.29,9.09,54.55,33.33,18.75,1.2853067047075606,0.5008319467554077,1.0,1.0,47341.44,53282.45,1600.0,181500.0,0.0521104742053152,0.4714039970088127,9.09,0.0
440,MTT 250,2597193399,2023-03-15T08:23:59Z,1616906784,400.0,1,4400.0,Kc,Qh,7h,Unknown,Unknown,0,2,2,0,1,Player2_AwPh200,204303.0,46.4325,Fold,0.0,0,Unknown,Unknown,,,MP3,18,Unknown,1,4,-1.0,NoRaiser,0.0,0.0,Deep,Neutral,Medium,14.29,14.29,25.0,87.5,27.03,8.11,0.3006993006993007,0.0917347865576748,1.4975124378109452,201.0,14827.78,21496.99,600.0,70000.0,0.0157158573000157,0.4714039970088127,0.0,0.0
454,MTT 250,2597193399,2023-03-15T08:24:38Z,1616907074,400.0,0,1000.0,Unknown,Unknown,Unknown,Unknown,Unknown,0,8,1,0,7,Player8_AwPh200,69749.0,69.749,Call,400.0,0,Unknown,Unknown,,,EP3,23,Unknown,1,-1,-1.0,NoRaiser,0.2857142857142857,0.0,Deep,Neutral,Medium,14.29,14.29,41.67,50.0,42.86,6.35,0.1603358656537384,1.1426533523537803,1.995024875621891,0.2015968063872255,14397.0,15534.92,1060.0,54000.0,0.066006600660066,0.410029904154154,0.0,2.0
